 Date,EURUSD Open,EURUSD Low,EURUSD High,EURUSD Close,EURUSD Adj. Close
07-15-1992,1.4087,1.4087,1.4087,1.4087,1.4087
07-14-1992,1.4008,1.4008,1.4008,1.4008,1.4008
07-13-1992,1.4061,1.4061,1.4061,1.4061,1.4061
07-10-1992,1.392,1.392,1.392,1.392,1.392
07-09-1992,1.3831,1.3831,1.3831,1.3831,1.3831
07-08-1992,1.3955,1.3955,1.3955,1.3955,1.3955
07-07-1992,1.3901,1.3901,1.3901,1.3901,1.3901
07-06-1992,1.378,1.378,1.378,1.378,1.378
07-03-1992,1.3733,1.3733,1.3733,1.3733,1.3733
07-02-1992,1.378,1.378,1.378,1.378,1.378
07-01-1992,1.3774,1.3774,1.3774,1.3774,1.3774
06-30-1992,1.3695,1.3695,1.3695,1.3695,1.3695
06-29-1992,1.3738,1.3738,1.3738,1.3738,1.3738
06-26-1992,1.3585,1.3585,1.3585,1.3585,1.3585
06-25-1992,1.355,1.355,1.355,1.355,1.355
06-24-1992,1.3446,1.3446,1.3446,1.3446,1.3446
06-23-1992,1.3323,1.3323,1.3323,1.3323,1.3323
06-22-1992,1.3314,1.3314,1.3314,1.3314,1.3314
06-19-1992,1.3305,1.3305,1.3305,1.3305,1.3305
06-18-1992,1.3326,1.3326,1.3326,1.3326,1.3326
06-17-1992,1.3256,1.3256,1.3256,1.3256,1.3256
06-16-1992,1.3282,1.3282,1.3282,1.3282,1.3282
06-15-1992,1.3287,1.3287,1.3287,1.3287,1.3287
06-12-1992,1.3226,1.3226,1.3226,1.3226,1.3226
06-11-1992,1.3214,1.3214,1.3214,1.3214,1.3214
06-10-1992,1.3103,1.3103,1.3103,1.3103,1.3103
06-09-1992,1.3117,1.3117,1.3117,1.3117,1.3117
06-08-1992,1.3111,1.3111,1.3111,1.3111,1.3111
06-05-1992,1.3127,1.3127,1.3127,1.3127,1.3127
06-04-1992,1.304,1.304,1.304,1.304,1.304
06-03-1992,1.299,1.299,1.299,1.299,1.299
06-02-1992,1.3011,1.3011,1.3011,1.3011,1.3011
06-01-1992,1.2989,1.2989,1.2989,1.2989,1.2989
05-29-1992,1.3029,1.3029,1.3029,1.3029,1.3029
05-28-1992,1.2844,1.2844,1.2844,1.2844,1.2844
05-27-1992,1.2801,1.2801,1.2801,1.2801,1.2801
05-26-1992,1.2974,1.2974,1.2974,1.2974,1.2974
05-22-1992,1.2922,1.2922,1.2922,1.2922,1.2922
05-21-1992,1.295,1.295,1.295,1.295,1.295
05-20-1992,1.3062,1.3062,1.3062,1.3062,1.3062
05-19-1992,1.3132,1.3132,1.3132,1.3132,1.3132
05-18-1992,1.3099,1.3099,1.3099,1.3099,1.3099
05-15-1992,1.3006,1.3006,1.3006,1.3006,1.3006
05-14-1992,1.2953,1.2953,1.2953,1.2953,1.2953
05-13-1992,1.2885,1.2885,1.2885,1.2885,1.2885
05-12-1992,1.2849,1.2849,1.2849,1.2849,1.2849
05-11-1992,1.2737,1.2737,1.2737,1.2737,1.2737
05-08-1992,1.2686,1.2686,1.2686,1.2686,1.2686
05-07-1992,1.2768,1.2768,1.2768,1.2768,1.2768
05-06-1992,1.2785,1.2785,1.2785,1.2785,1.2785
05-05-1992,1.2745,1.2745,1.2745,1.2745,1.2745
05-01-1992,1.271,1.271,1.271,1.271,1.271
04-30-1992,1.2615,1.2615,1.2615,1.2615,1.2615
04-29-1992,1.2612,1.2612,1.2612,1.2612,1.2612
04-28-1992,1.2617,1.2617,1.2617,1.2617,1.2617
04-27-1992,1.265,1.265,1.265,1.265,1.265
04-24-1992,1.2634,1.2634,1.2634,1.2634,1.2634
04-23-1992,1.2566,1.2566,1.2566,1.2566,1.2566
04-22-1992,1.2536,1.2536,1.2536,1.2536,1.2536
04-21-1992,1.2538,1.2538,1.2538,1.2538,1.2538
04-16-1992,1.2514,1.2514,1.2514,1.2514,1.2514
04-15-1992,1.2596,1.2596,1.2596,1.2596,1.2596
04-14-1992,1.2678,1.2678,1.2678,1.2678,1.2678
04-13-1992,1.2636,1.2636,1.2636,1.2636,1.2636
04-10-1992,1.2834,1.2834,1.2834,1.2834,1.2834
04-09-1992,1.2745,1.2745,1.2745,1.2745,1.2745
04-08-1992,1.2822,1.2822,1.2822,1.2822,1.2822
04-07-1992,1.2794,1.2794,1.2794,1.2794,1.2794
04-06-1992,1.2854,1.2854,1.2854,1.2854,1.2854
04-03-1992,1.2768,1.2768,1.2768,1.2768,1.2768
04-02-1992,1.2653,1.2653,1.2653,1.2653,1.2653
04-01-1992,1.2595,1.2595,1.2595,1.2595,1.2595
03-31-1992,1.2647,1.2647,1.2647,1.2647,1.2647
03-30-1992,1.2622,1.2622,1.2622,1.2622,1.2622
03-27-1992,1.2671,1.2671,1.2671,1.2671,1.2671
03-26-1992,1.2575,1.2575,1.2575,1.2575,1.2575
03-25-1992,1.2595,1.2595,1.2595,1.2595,1.2595
03-24-1992,1.2516,1.2516,1.2516,1.2516,1.2516
03-23-1992,1.252,1.252,1.252,1.252,1.252
03-20-1992,1.2384,1.2384,1.2384,1.2384,1.2384
03-19-1992,1.2483,1.2483,1.2483,1.2483,1.2483
03-18-1992,1.262,1.262,1.262,1.262,1.262
03-17-1992,1.2622,1.2622,1.2622,1.2622,1.2622
03-16-1992,1.2516,1.2516,1.2516,1.2516,1.2516
03-13-1992,1.2495,1.2495,1.2495,1.2495,1.2495
03-12-1992,1.2439,1.2439,1.2439,1.2439,1.2439
03-11-1992,1.2528,1.2528,1.2528,1.2528,1.2528
03-10-1992,1.2491,1.2491,1.2491,1.2491,1.2491
03-09-1992,1.2533,1.2533,1.2533,1.2533,1.2533
03-06-1992,1.2469,1.2469,1.2469,1.2469,1.2469
03-05-1992,1.2475,1.2475,1.2475,1.2475,1.2475
03-04-1992,1.2503,1.2503,1.2503,1.2503,1.2503
03-03-1992,1.2591,1.2591,1.2591,1.2591,1.2591
03-02-1992,1.2671,1.2671,1.2671,1.2671,1.2671
02-28-1992,1.2732,1.2732,1.2732,1.2732,1.2732
02-27-1992,1.2694,1.2694,1.2694,1.2694,1.2694
02-26-1992,1.2614,1.2614,1.2614,1.2614,1.2614
02-25-1992,1.2752,1.2752,1.2752,1.2752,1.2752
02-24-1992,1.2623,1.2623,1.2623,1.2623,1.2623
02-21-1992,1.2639,1.2639,1.2639,1.2639,1.2639
02-20-1992,1.2625,1.2625,1.2625,1.2625,1.2625
02-19-1992,1.2687,1.2687,1.2687,1.2687,1.2687
02-18-1992,1.2645,1.2645,1.2645,1.2645,1.2645
02-17-1992,1.2842,1.2842,1.2842,1.2842,1.2842
02-14-1992,1.2799,1.2799,1.2799,1.2799,1.2799
02-13-1992,1.284,1.284,1.284,1.284,1.284
02-12-1992,1.2958,1.2958,1.2958,1.2958,1.2958
02-11-1992,1.3115,1.3115,1.3115,1.3115,1.3115
02-10-1992,1.3263,1.3263,1.3263,1.3263,1.3263
02-07-1992,1.3316,1.3316,1.3316,1.3316,1.3316
02-06-1992,1.3186,1.3186,1.3186,1.3186,1.3186
02-05-1992,1.3129,1.3129,1.3129,1.3129,1.3129
02-04-1992,1.3074,1.3074,1.3074,1.3074,1.3074
02-03-1992,1.3023,1.3023,1.3023,1.3023,1.3023
01-31-1992,1.2974,1.2974,1.2974,1.2974,1.2974
01-30-1992,1.2913,1.2913,1.2913,1.2913,1.2913
01-29-1992,1.3104,1.3104,1.3104,1.3104,1.3104
01-28-1992,1.3041,1.3041,1.3041,1.3041,1.3041
01-27-1992,1.2912,1.2912,1.2912,1.2912,1.2912
01-24-1992,1.3092,1.3092,1.3092,1.3092,1.3092
01-23-1992,1.3062,1.3062,1.3062,1.3062,1.3062
01-22-1992,1.3151,1.3151,1.3151,1.3151,1.3151
01-21-1992,1.3153,1.3153,1.3153,1.3153,1.3153
01-20-1992,1.305,1.305,1.305,1.305,1.305
01-17-1992,1.3007,1.3007,1.3007,1.3007,1.3007
01-16-1992,1.2825,1.2825,1.2825,1.2825,1.2825
01-15-1992,1.2803,1.2803,1.2803,1.2803,1.2803
01-14-1992,1.3229,1.3229,1.3229,1.3229,1.3229
01-13-1992,1.3182,1.3182,1.3182,1.3182,1.3182
01-10-1992,1.3228,1.3228,1.3228,1.3228,1.3228
01-09-1992,1.3506,1.3506,1.3506,1.3506,1.3506
01-08-1992,1.3702,1.3702,1.3702,1.3702,1.3702
01-07-1992,1.371,1.371,1.371,1.371,1.371
01-06-1992,1.3658,1.3658,1.3658,1.3658,1.3658
01-03-1992,1.3481,1.3481,1.3481,1.3481,1.3481
01-02-1992,1.3661,1.3661,1.3661,1.3661,1.3661
12-31-1991,1.3656,1.3656,1.3656,1.3656,1.3656
12-30-1991,1.3669,1.3669,1.3669,1.3669,1.3669
12-27-1991,1.3682,1.3682,1.3682,1.3682,1.3682
12-24-1991,1.3671,1.3671,1.3671,1.3671,1.3671
12-23-1991,1.3672,1.3672,1.3672,1.3672,1.3672
12-20-1991,1.3514,1.3514,1.3514,1.3514,1.3514
12-19-1991,1.3321,1.3321,1.3321,1.3321,1.3321
12-18-1991,1.3221,1.3221,1.3221,1.3221,1.3221
12-17-1991,1.3229,1.3229,1.3229,1.3229,1.3229
12-16-1991,1.3191,1.3191,1.3191,1.3191,1.3191
12-13-1991,1.3118,1.3118,1.3118,1.3118,1.3118
12-12-1991,1.3118,1.3118,1.3118,1.3118,1.3118
12-11-1991,1.3139,1.3139,1.3139,1.3139,1.3139
12-10-1991,1.32,1.32,1.32,1.32,1.32
12-09-1991,1.3221,1.3221,1.3221,1.3221,1.3221
12-06-1991,1.3193,1.3193,1.3193,1.3193,1.3193
12-05-1991,1.3041,1.3041,1.3041,1.3041,1.3041
12-04-1991,1.2868,1.2868,1.2868,1.2868,1.2868
12-03-1991,1.2897,1.2897,1.2897,1.2897,1.2897
12-02-1991,1.2923,1.2923,1.2923,1.2923,1.2923
11-29-1991,1.2767,1.2767,1.2767,1.2767,1.2767
11-28-1991,1.2855,1.2855,1.2855,1.2855,1.2855
11-27-1991,1.2868,1.2868,1.2868,1.2868,1.2868
11-26-1991,1.312,1.312,1.312,1.312,1.312
11-25-1991,1.3103,1.3103,1.3103,1.3103,1.3103
11-22-1991,1.3082,1.3082,1.3082,1.3082,1.3082
11-21-1991,1.3007,1.3007,1.3007,1.3007,1.3007
11-20-1991,1.2969,1.2969,1.2969,1.2969,1.2969
11-19-1991,1.3002,1.3002,1.3002,1.3002,1.3002
11-18-1991,1.296,1.296,1.296,1.296,1.296
11-15-1991,1.2707,1.2707,1.2707,1.2707,1.2707
11-14-1991,1.2783,1.2783,1.2783,1.2783,1.2783
11-13-1991,1.2741,1.2741,1.2741,1.2741,1.2741
11-12-1991,1.2752,1.2752,1.2752,1.2752,1.2752
11-11-1991,1.2695,1.2695,1.2695,1.2695,1.2695
11-08-1991,1.27,1.27,1.27,1.27,1.27
11-07-1991,1.2747,1.2747,1.2747,1.2747,1.2747
11-06-1991,1.2713,1.2713,1.2713,1.2713,1.2713
11-05-1991,1.2694,1.2694,1.2694,1.2694,1.2694
11-04-1991,1.275,1.275,1.275,1.275,1.275
11-01-1991,1.2553,1.2553,1.2553,1.2553,1.2553
10-31-1991,1.2461,1.2461,1.2461,1.2461,1.2461
10-30-1991,1.2421,1.2421,1.2421,1.2421,1.2421
10-29-1991,1.2317,1.2317,1.2317,1.2317,1.2317
10-28-1991,1.2223,1.2223,1.2223,1.2223,1.2223
10-25-1991,1.2278,1.2278,1.2278,1.2278,1.2278
10-24-1991,1.2279,1.2279,1.2279,1.2279,1.2279
10-23-1991,1.2246,1.2246,1.2246,1.2246,1.2246
10-22-1991,1.2299,1.2299,1.2299,1.2299,1.2299
10-21-1991,1.2355,1.2355,1.2355,1.2355,1.2355
10-18-1991,1.2326,1.2326,1.2326,1.2326,1.2326
10-17-1991,1.227,1.227,1.227,1.227,1.227
10-16-1991,1.2247,1.2247,1.2247,1.2247,1.2247
10-15-1991,1.221,1.221,1.221,1.221,1.221
10-14-1991,1.2321,1.2321,1.2321,1.2321,1.2321
10-11-1991,1.2335,1.2335,1.2335,1.2335,1.2335
10-10-1991,1.2343,1.2343,1.2343,1.2343,1.2343
10-09-1991,1.2287,1.2287,1.2287,1.2287,1.2287
10-08-1991,1.2359,1.2359,1.2359,1.2359,1.2359
10-07-1991,1.2429,1.2429,1.2429,1.2429,1.2429
10-04-1991,1.2458,1.2458,1.2458,1.2458,1.2458
10-03-1991,1.2531,1.2531,1.2531,1.2531,1.2531
10-02-1991,1.2558,1.2558,1.2558,1.2558,1.2558
10-01-1991,1.2514,1.2514,1.2514,1.2514,1.2514
09-30-1991,1.2544,1.2544,1.2544,1.2544,1.2544
09-27-1991,1.2416,1.2416,1.2416,1.2416,1.2416
09-26-1991,1.2429,1.2429,1.2429,1.2429,1.2429
09-25-1991,1.2404,1.2404,1.2404,1.2404,1.2404
09-24-1991,1.2497,1.2497,1.2497,1.2497,1.2497
09-23-1991,1.2498,1.2498,1.2498,1.2498,1.2498
09-20-1991,1.2347,1.2347,1.2347,1.2347,1.2347
09-19-1991,1.2376,1.2376,1.2376,1.2376,1.2376
09-18-1991,1.2402,1.2402,1.2402,1.2402,1.2402
09-17-1991,1.2475,1.2475,1.2475,1.2475,1.2475
09-16-1991,1.2477,1.2477,1.2477,1.2477,1.2477
09-13-1991,1.2419,1.2419,1.2419,1.2419,1.2419
09-12-1991,1.2384,1.2384,1.2384,1.2384,1.2384
09-11-1991,1.2297,1.2297,1.2297,1.2297,1.2297
09-10-1991,1.2308,1.2308,1.2308,1.2308,1.2308
09-09-1991,1.2276,1.2276,1.2276,1.2276,1.2276
09-06-1991,1.2037,1.2037,1.2037,1.2037,1.2037
09-05-1991,1.2028,1.2028,1.2028,1.2028,1.2028
09-04-1991,1.2038,1.2038,1.2038,1.2038,1.2038
09-03-1991,1.2032,1.2032,1.2032,1.2032,1.2032
09-02-1991,1.1976,1.1976,1.1976,1.1976,1.1976
08-30-1991,1.1946,1.1946,1.1946,1.1946,1.1946
08-29-1991,1.2031,1.2031,1.2031,1.2031,1.2031
08-28-1991,1.2012,1.2012,1.2012,1.2012,1.2012
08-27-1991,1.1953,1.1953,1.1953,1.1953,1.1953
08-23-1991,1.195,1.195,1.195,1.195,1.195
08-22-1991,1.2067,1.2067,1.2067,1.2067,1.2067
08-21-1991,1.1885,1.1885,1.1885,1.1885,1.1885
08-20-1991,1.1621,1.1621,1.1621,1.1621,1.1621
08-19-1991,1.1508,1.1508,1.1508,1.1508,1.1508
08-16-1991,1.1868,1.1868,1.1868,1.1868,1.1868
08-15-1991,1.2051,1.2051,1.2051,1.2051,1.2051
08-14-1991,1.2028,1.2028,1.2028,1.2028,1.2028
08-13-1991,1.2054,1.2054,1.2054,1.2054,1.2054
08-12-1991,1.2079,1.2079,1.2079,1.2079,1.2079
08-09-1991,1.2101,1.2101,1.2101,1.2101,1.2101
08-08-1991,1.2157,1.2157,1.2157,1.2157,1.2157
08-07-1991,1.2171,1.2171,1.2171,1.2171,1.2171
08-06-1991,1.2212,1.2212,1.2212,1.2212,1.2212
08-05-1991,1.2136,1.2136,1.2136,1.2136,1.2136
08-02-1991,1.1999,1.1999,1.1999,1.1999,1.1999
08-01-1991,1.1929,1.1929,1.1929,1.1929,1.1929
07-31-1991,1.197,1.197,1.197,1.197,1.197
07-30-1991,1.1955,1.1955,1.1955,1.1955,1.1955
07-29-1991,1.1955,1.1955,1.1955,1.1955,1.1955
07-26-1991,1.2031,1.2031,1.2031,1.2031,1.2031
07-25-1991,1.1939,1.1939,1.1939,1.1939,1.1939
07-24-1991,1.2051,1.2051,1.2051,1.2051,1.2051
07-23-1991,1.1909,1.1909,1.1909,1.1909,1.1909
07-22-1991,1.192,1.192,1.192,1.192,1.192
07-19-1991,1.1925,1.1925,1.1925,1.1925,1.1925
07-18-1991,1.1805,1.1805,1.1805,1.1805,1.1805
07-17-1991,1.1697,1.1697,1.1697,1.1697,1.1697
07-16-1991,1.1636,1.1636,1.1636,1.1636,1.1636
07-15-1991,1.1671,1.1671,1.1671,1.1671,1.1671
07-12-1991,1.1654,1.1654,1.1654,1.1654,1.1654
07-11-1991,1.1421,1.1421,1.1421,1.1421,1.1421
07-10-1991,1.1522,1.1522,1.1522,1.1522,1.1522
07-09-1991,1.1533,1.1533,1.1533,1.1533,1.1533
07-08-1991,1.1535,1.1535,1.1535,1.1535,1.1535
07-05-1991,1.1442,1.1442,1.1442,1.1442,1.1442
07-04-1991,1.1409,1.1409,1.1409,1.1409,1.1409
07-03-1991,1.1447,1.1447,1.1447,1.1447,1.1447
07-02-1991,1.1416,1.1416,1.1416,1.1416,1.1416
07-01-1991,1.1541,1.1541,1.1541,1.1541,1.1541
06-28-1991,1.1549,1.1549,1.1549,1.1549,1.1549
06-27-1991,1.1677,1.1677,1.1677,1.1677,1.1677
06-26-1991,1.1727,1.1727,1.1727,1.1727,1.1727
06-25-1991,1.1644,1.1644,1.1644,1.1644,1.1644
06-24-1991,1.1729,1.1729,1.1729,1.1729,1.1729
06-21-1991,1.1616,1.1616,1.1616,1.1616,1.1616
06-20-1991,1.1677,1.1677,1.1677,1.1677,1.1677
06-19-1991,1.165,1.165,1.165,1.165,1.165
06-18-1991,1.1539,1.1539,1.1539,1.1539,1.1539
06-17-1991,1.1625,1.1625,1.1625,1.1625,1.1625
06-14-1991,1.169,1.169,1.169,1.169,1.169
06-13-1991,1.1633,1.1633,1.1633,1.1633,1.1633
06-12-1991,1.1692,1.1692,1.1692,1.1692,1.1692
06-11-1991,1.1822,1.1822,1.1822,1.1822,1.1822
06-10-1991,1.1832,1.1832,1.1832,1.1832,1.1832
06-07-1991,1.186,1.186,1.186,1.186,1.186
06-06-1991,1.1975,1.1975,1.1975,1.1975,1.1975
06-05-1991,1.1972,1.1972,1.1972,1.1972,1.1972
06-04-1991,1.2011,1.2011,1.2011,1.2011,1.2011
06-03-1991,1.1972,1.1972,1.1972,1.1972,1.1972
05-31-1991,1.2086,1.2086,1.2086,1.2086,1.2086
05-30-1991,1.2176,1.2176,1.2176,1.2176,1.2176
05-29-1991,1.2335,1.2335,1.2335,1.2335,1.2335
05-28-1991,1.2305,1.2305,1.2305,1.2305,1.2305
05-24-1991,1.2253,1.2253,1.2253,1.2253,1.2253
05-23-1991,1.2192,1.2192,1.2192,1.2192,1.2192
05-22-1991,1.2151,1.2151,1.2151,1.2151,1.2151
05-21-1991,1.2241,1.2241,1.2241,1.2241,1.2241
05-20-1991,1.2085,1.2085,1.2085,1.2085,1.2085
05-17-1991,1.2112,1.2112,1.2112,1.2112,1.2112
05-16-1991,1.2378,1.2378,1.2378,1.2378,1.2378
05-15-1991,1.2419,1.2419,1.2419,1.2419,1.2419
05-14-1991,1.2297,1.2297,1.2297,1.2297,1.2297
05-13-1991,1.2168,1.2168,1.2168,1.2168,1.2168
05-10-1991,1.2108,1.2108,1.2108,1.2108,1.2108
05-09-1991,1.2037,1.2037,1.2037,1.2037,1.2037
05-08-1991,1.2137,1.2137,1.2137,1.2137,1.2137
05-07-1991,1.2197,1.2197,1.2197,1.2197,1.2197
05-03-1991,1.2037,1.2037,1.2037,1.2037,1.2037
05-02-1991,1.2161,1.2161,1.2161,1.2161,1.2161
05-01-1991,1.2337,1.2337,1.2337,1.2337,1.2337
04-30-1991,1.2192,1.2192,1.2192,1.2192,1.2192
04-29-1991,1.1834,1.1834,1.1834,1.1834,1.1834
04-26-1991,1.1976,1.1976,1.1976,1.1976,1.1976
04-25-1991,1.199,1.199,1.199,1.199,1.199
04-24-1991,1.2047,1.2047,1.2047,1.2047,1.2047
04-23-1991,1.2044,1.2044,1.2044,1.2044,1.2044
04-22-1991,1.1903,1.1903,1.1903,1.1903,1.1903
04-19-1991,1.2111,1.2111,1.2111,1.2111,1.2111
04-18-1991,1.2463,1.2463,1.2463,1.2463,1.2463
04-17-1991,1.2593,1.2593,1.2593,1.2593,1.2593
04-16-1991,1.2595,1.2595,1.2595,1.2595,1.2595
04-15-1991,1.2583,1.2583,1.2583,1.2583,1.2583
04-12-1991,1.2495,1.2495,1.2495,1.2495,1.2495
04-11-1991,1.2561,1.2561,1.2561,1.2561,1.2561
04-10-1991,1.2497,1.2497,1.2497,1.2497,1.2497
04-09-1991,1.2527,1.2527,1.2527,1.2527,1.2527
04-08-1991,1.2413,1.2413,1.2413,1.2413,1.2413
04-05-1991,1.2535,1.2535,1.2535,1.2535,1.2535
04-04-1991,1.2541,1.2541,1.2541,1.2541,1.2541
04-03-1991,1.2533,1.2533,1.2533,1.2533,1.2533
04-02-1991,1.2415,1.2415,1.2415,1.2415,1.2415
03-28-1991,1.2253,1.2253,1.2253,1.2253,1.2253
03-27-1991,1.2241,1.2241,1.2241,1.2241,1.2241
03-26-1991,1.2346,1.2346,1.2346,1.2346,1.2346
03-25-1991,1.2544,1.2544,1.2544,1.2544,1.2544
03-22-1991,1.2755,1.2755,1.2755,1.2755,1.2755
03-21-1991,1.2765,1.2765,1.2765,1.2765,1.2765
03-20-1991,1.2708,1.2708,1.2708,1.2708,1.2708
03-19-1991,1.2695,1.2695,1.2695,1.2695,1.2695
03-18-1991,1.2816,1.2816,1.2816,1.2816,1.2816
03-15-1991,1.3087,1.3087,1.3087,1.3087,1.3087
03-14-1991,1.3242,1.3242,1.3242,1.3242,1.3242
03-13-1991,1.324,1.324,1.324,1.324,1.324
03-12-1991,1.3298,1.3298,1.3298,1.3298,1.3298
03-11-1991,1.3264,1.3264,1.3264,1.3264,1.3264
03-08-1991,1.3371,1.3371,1.3371,1.3371,1.3371
03-07-1991,1.3525,1.3525,1.3525,1.3525,1.3525
03-06-1991,1.3512,1.3512,1.3512,1.3512,1.3512
03-05-1991,1.3661,1.3661,1.3661,1.3661,1.3661
03-04-1991,1.3611,1.3611,1.3611,1.3611,1.3611
03-01-1991,1.3624,1.3624,1.3624,1.3624,1.3624
02-28-1991,1.371,1.371,1.371,1.371,1.371
02-27-1991,1.3736,1.3736,1.3736,1.3736,1.3736
02-26-1991,1.3702,1.3702,1.3702,1.3702,1.3702
02-25-1991,1.3736,1.3736,1.3736,1.3736,1.3736
02-22-1991,1.3959,1.3959,1.3959,1.3959,1.3959
02-21-1991,1.4019,1.4019,1.4019,1.4019,1.4019
02-20-1991,1.3961,1.3961,1.3961,1.3961,1.3961
02-19-1991,1.4035,1.4035,1.4035,1.4035,1.4035
02-18-1991,1.4071,1.4071,1.4071,1.4071,1.4071
02-15-1991,1.4138,1.4138,1.4138,1.4138,1.4138
02-14-1991,1.4261,1.4261,1.4261,1.4261,1.4261
02-13-1991,1.4329,1.4329,1.4329,1.4329,1.4329
02-12-1991,1.436,1.436,1.436,1.436,1.436
02-11-1991,1.4376,1.4376,1.4376,1.4376,1.4376
02-08-1991,1.4312,1.4312,1.4312,1.4312,1.4312
02-07-1991,1.4372,1.4372,1.4372,1.4372,1.4372
02-06-1991,1.436,1.436,1.436,1.436,1.436
02-05-1991,1.4274,1.4274,1.4274,1.4274,1.4274
02-04-1991,1.4233,1.4233,1.4233,1.4233,1.4233
02-01-1991,1.4211,1.4211,1.4211,1.4211,1.4211
01-31-1991,1.4069,1.4069,1.4069,1.4069,1.4069
01-30-1991,1.3945,1.3945,1.3945,1.3945,1.3945
01-29-1991,1.4063,1.4063,1.4063,1.4063,1.4063
01-28-1991,1.4027,1.4027,1.4027,1.4027,1.4027
01-25-1991,1.4012,1.4012,1.4012,1.4012,1.4012
01-24-1991,1.4085,1.4085,1.4085,1.4085,1.4085
01-23-1991,1.3961,1.3961,1.3961,1.3961,1.3961
01-22-1991,1.393,1.393,1.393,1.393,1.393
01-21-1991,1.397,1.397,1.397,1.397,1.397
01-18-1991,1.3839,1.3839,1.3839,1.3839,1.3839
01-17-1991,1.3738,1.3738,1.3738,1.3738,1.3738
01-16-1991,1.3499,1.3499,1.3499,1.3499,1.3499
01-15-1991,1.3523,1.3523,1.3523,1.3523,1.3523
01-14-1991,1.3519,1.3519,1.3519,1.3519,1.3519
01-11-1991,1.3622,1.3622,1.3622,1.3622,1.3622
01-10-1991,1.362,1.362,1.362,1.362,1.362
01-09-1991,1.3744,1.3744,1.3744,1.3744,1.3744
01-08-1991,1.3609,1.3609,1.3609,1.3609,1.3609
01-07-1991,1.3622,1.3622,1.3622,1.3622,1.3622
01-04-1991,1.3854,1.3854,1.3854,1.3854,1.3854
01-03-1991,1.3959,1.3959,1.3959,1.3959,1.3959
01-02-1991,1.3955,1.3955,1.3955,1.3955,1.3955
12-31-1990,1.3908,1.3908,1.3908,1.3908,1.3908
12-28-1990,1.3858,1.3858,1.3858,1.3858,1.3858
12-27-1990,1.3615,1.3615,1.3615,1.3615,1.3615
12-24-1990,1.3548,1.3548,1.3548,1.3548,1.3548
12-21-1990,1.365,1.365,1.365,1.365,1.365
12-20-1990,1.3918,1.3918,1.3918,1.3918,1.3918
12-19-1990,1.4063,1.4063,1.4063,1.4063,1.4063
12-18-1990,1.4012,1.4012,1.4012,1.4012,1.4012
12-17-1990,1.3994,1.3994,1.3994,1.3994,1.3994
12-14-1990,1.4037,1.4037,1.4037,1.4037,1.4037
12-13-1990,1.4077,1.4077,1.4077,1.4077,1.4077
12-12-1990,1.4094,1.4094,1.4094,1.4094,1.4094
12-11-1990,1.4106,1.4106,1.4106,1.4106,1.4106
12-10-1990,1.4168,1.4168,1.4168,1.4168,1.4168
12-07-1990,1.4073,1.4073,1.4073,1.4073,1.4073
12-06-1990,1.3967,1.3967,1.3967,1.3967,1.3967
12-05-1990,1.3881,1.3881,1.3881,1.3881,1.3881
12-04-1990,1.3887,1.3887,1.3887,1.3887,1.3887
12-03-1990,1.3849,1.3849,1.3849,1.3849,1.3849
11-30-1990,1.3891,1.3891,1.3891,1.3891,1.3891
11-29-1990,1.4037,1.4037,1.4037,1.4037,1.4037
11-28-1990,1.4073,1.4073,1.4073,1.4073,1.4073
11-27-1990,1.4102,1.4102,1.4102,1.4102,1.4102
11-26-1990,1.3994,1.3994,1.3994,1.3994,1.3994
11-23-1990,1.4055,1.4055,1.4055,1.4055,1.4055
11-22-1990,1.4104,1.4104,1.4104,1.4104,1.4104
11-21-1990,1.4138,1.4138,1.4138,1.4138,1.4138
11-20-1990,1.4138,1.4138,1.4138,1.4138,1.4138
11-19-1990,1.4211,1.4211,1.4211,1.4211,1.4211
11-16-1990,1.4188,1.4188,1.4188,1.4188,1.4188
11-15-1990,1.4116,1.4116,1.4116,1.4116,1.4116
11-14-1990,1.4178,1.4178,1.4178,1.4178,1.4178
11-13-1990,1.414,1.414,1.414,1.414,1.414
11-12-1990,1.4128,1.4128,1.4128,1.4128,1.4128
11-09-1990,1.4041,1.4041,1.4041,1.4041,1.4041
11-08-1990,1.4006,1.4006,1.4006,1.4006,1.4006
11-07-1990,1.413,1.413,1.413,1.413,1.413
11-06-1990,1.4096,1.4096,1.4096,1.4096,1.4096
11-05-1990,1.401,1.401,1.401,1.401,1.401
11-02-1990,1.3937,1.3937,1.3937,1.3937,1.3937
11-01-1990,1.3881,1.3881,1.3881,1.3881,1.3881
10-31-1990,1.3814,1.3814,1.3814,1.3814,1.3814
10-30-1990,1.3736,1.3736,1.3736,1.3736,1.3736
10-29-1990,1.3831,1.3831,1.3831,1.3831,1.3831
10-26-1990,1.381,1.381,1.381,1.381,1.381
10-25-1990,1.3889,1.3889,1.3889,1.3889,1.3889
10-24-1990,1.3864,1.3864,1.3864,1.3864,1.3864
10-23-1990,1.3799,1.3799,1.3799,1.3799,1.3799
10-22-1990,1.3845,1.3845,1.3845,1.3845,1.3845
10-19-1990,1.3914,1.3914,1.3914,1.3914,1.3914
10-18-1990,1.3858,1.3858,1.3858,1.3858,1.3858
10-17-1990,1.3881,1.3881,1.3881,1.3881,1.3881
10-16-1990,1.3801,1.3801,1.3801,1.3801,1.3801
